date,province,total_cases,new_cases,incidence,incidence_trend
2021-01-02,Monza e della Brianza,48603,131.0,15.054131669641103,13.740794119399785
2021-01-03,Varese,52423,408.0,46.10815526695266,27.44533051604325
2021-01-03,Como,34475,330.0,55.21700282108687,28.277798414435395
2021-01-03,Sondrio,8710,47.0,26.049605099071634,31.11700548308557
2021-01-03,Milano,175770,361.0,11.055554313549608,19.23675200501687
2021-01-03,Bergamo,28510,34.0,3.0682431420253655,7.773742078324769
2021-01-03,Brescia,42854,206.0,16.408629027183363,29.210090646865247
2021-01-03,Pavia,25055,64.0,11.843605193420876,29.265336939993105
2021-01-03,Cremona,14657,60.0,16.85828922080987,16.376623814501016
2021-01-03,Mantova,16714,87.0,21.380176398742748,43.216744083501354
2021-01-03,Lecco,13512,21.0,6.269386585303961,20.215573070980113
2021-01-03,Lodi,10735,7.0,3.0781137319050886,19.787873990818426
2021-01-03,Monza e della Brianza,48658,55.0,6.32043696053634,14.627296965812674
2021-01-04,Varese,52437,14.0,1.582142582689552,26.089208302309345
2021-01-04,Como,34512,37.0,6.190997286000649,28.30170187886011
2021-01-04,Sondrio,8710,0.0,0.0,22.644945466062275
2021-01-04,Milano,176013,243.0,7.44182741881594,16.336145550769384
2021-01-04,Bergamo,28548,38.0,3.4292129234401143,7.399880519002351
2021-01-04,Brescia,43156,302.0,24.05536876800668,27.673915252503424
2021-01-04,Pavia,25084,29.0,5.366633603268835,24.903294848666217
2021-01-04,Cremona,14675,18.0,5.0574867662429615,15.935097192051236
2021-01-04,Mantova,16780,66.0,16.219444164563463,38.51240313533792
2021-01-04,Lecco,13533,21.0,6.269386585303961,19.6611375226199
2021-01-04,Lodi,10744,9.0,3.9575747981636855,16.646941611323438
2021-01-04,Monza e della Brianza,48731,73.0,8.388943602166416,14.59446352705664
2021-01-05,Varese,52741,304.0,34.35509608125884,25.879332245421956
2021-01-05,Como,34633,121.0,20.24623436773185,26.556748975856067
2021-01-05,Sondrio,8780,70.0,38.797284190106694,27.31645519507512
2021-01-05,Milano,176267,254.0,7.778700264935181,15.308027124301573
2021-01-05,Bergamo,28570,22.0,1.9853337977811187,6.665049178265184
2021-01-05,Brescia,43256,100.0,7.965353896690953,26.695314630909962
2021-01-05,Pavia,25182,98.0,18.13552045242572,20.197576713780247
2021-01-05,Cremona,14690,15.0,4.214572305202467,13.60704772822511
2021-01-05,Mantova,16942,162.0,39.811362949383046,32.54420939513058
2021-01-05,Lecco,13581,48.0,14.330026480694768,15.097706470731987
2021-01-05,Lodi,10792,48.0,21.10706559020632,14.950838126396143
2021-01-05,Monza e della Brianza,48794,63.0,7.239773245705263,12.509540166048549
2021-01-06,Varese,52836,95.0,10.73596752539339,26.121496926445865
2021-01-06,Como,34792,159.0,26.604555904705492,31.31353839637394
2021-01-06,Sondrio,8857,77.0,42.67701260911736,31.987964924087965
2021-01-06,Milano,176994,727.0,22.264232648062507,15.50490086554009
2021-01-06,Bergamo,28706,136.0,12.272972568101462,6.162269839866069
2021-01-06,Brescia,43937,681.0,54.244060036465385,28.823202029025975
2021-01-06,Pavia,25473,291.0,53.85139236383555,23.740083624312383
2021-01-06,Cremona,14805,115.0,32.311721006552254,17.339954627118725
2021-01-06,Mantova,17216,274.0,67.33526819833922,39.17943655336109
2021-01-06,Lecco,13669,88.0,26.271715214607074,16.974257557489636
2021-01-06,Lodi,10881,89.0,39.13601744850755,18.53150103902043
2021-01-06,Monza e della Brianza,48969,175.0,20.110481238070175,13.560210206241603
2021-01-07,Varese,53402,566.0,63.96376441444903,28.268690431524544
2021-01-07,Como,35080,288.0,48.18938428022127,33.536560587872245
2021-01-07,Sondrio,8874,17.0,9.422197589025911,34.44248698509472
2021-01-07,Milano,177747,753.0,23.060477557071618,16.524269347952856
2021-01-07,Bergamo,28827,121.0,10.919335887796153,8.237846083000875
2021-01-07,Brescia,44392,455.0,36.242360229943834,32.418990359532174
2021-01-07,Pavia,25576,103.0,19.060802108161724,27.494083484727035
2021-01-07,Cremona,14872,67.0,18.825089629904358,18.624395710609
2021-01-07,Mantova,17341,125.0,30.718644251067165,42.79545981948671
2021-01-07,Lecco,13747,78.0,23.286293031128995,21.02590194935274
2021-01-07,Lodi,10900,19.0,8.354880129456669,20.730153704666918
2021-01-07,Monza e della Brianza,49128,159.0,18.27180866773233,16.17046858734622
2021-01-08,Varese,53546,144.0,16.27346656480682,30.96479054692409
2021-01-08,Como,35228,148.0,24.763989144002597,35.8791001014941
2021-01-08,Sondrio,8997,123.0,68.17237079118748,34.917555771096026
2021-01-08,Milano,178312,565.0,17.30301436885188,17.359889005209673
2021-01-08,Bergamo,28892,65.0,5.865758947989669,8.714841865584651
2021-01-08,Brescia,44768,376.0,29.94973065155798,32.27106235859363
2021-01-08,Pavia,25706,130.0,24.05732304913616,27.49408348472703
2021-01-08,Cremona,14890,18.0,5.0574867662429615,19.748281658662997
2021-01-08,Mantova,17499,158.0,38.828366333348896,42.760352797485496
2021-01-08,Lecco,13776,29.0,8.657724332086422,21.96417749273156
2021-01-08,Lodi,10950,50.0,21.986526656464918,21.42115882815582
2021-01-08,Monza e della Brianza,49234,106.0,12.18120577848822,16.186885306724236
2021-01-09,Varese,53633,87.0,9.831886049570787,28.381700616002373
2021-01-09,Como,35455,227.0,37.98260497086885,34.277567985038345
2021-01-09,Sondrio,9067,70.0,38.797284190106694,33.4923494130921
2021-01-09,Milano,178953,641.0,19.6304994874939,17.867385760402293
2021-01-09,Bergamo,28954,62.0,5.595031611928607,8.76640897721533
2021-01-09,Brescia,45181,413.0,32.896911593333634,32.66933005342818
2021-01-09,Pavia,25889,183.0,33.86530859993782,27.41477362852109
2021-01-09,Cremona,15029,139.0,39.05503669487621,19.427171387790427
2021-01-09,Mantova,17743,244.0,59.962793578083115,42.47949662147574
2021-01-09,Lecco,13889,113.0,33.73527067330227,21.495039721042147
2021-01-09,Lodi,11023,73.0,32.10032891843878,20.85579099984672
2021-01-09,Monza e della Brianza,49429,195.0,22.40882195099248,15.940634516053992
2021-01-10,Varese,54174,541.0,61.13850980250341,30.36745100039844
2021-01-10,Como,35878,423.0,70.77815816157499,33.36923633689925
2021-01-10,Sondrio,9145,78.0,43.23125952611889,30.562758566084042
2021-01-10,Milano,179547,594.0,18.191133690438967,17.066765879365658
2021-01-10,Bergamo,29149,195.0,17.597276843969006,8.534356974877277
2021-01-10,Brescia,45703,522.0,41.57914734072678,29.073541722921977
2021-01-10,Pavia,26095,206.0,38.12160421632345,25.16766103601936
2021-01-10,Cremona,15121,92.0,25.849376805241803,17.98217516886386
2021-01-10,Mantova,17933,190.0,46.69233926162209,39.95179103738793
2021-01-10,Lecco,14005,116.0,34.63089732834569,21.53768860937755
2021-01-10,Lodi,11065,42.0,18.46868239143053,19.03405021973963
2021-01-10,Monza e della Brianza,49643,214.0,24.592245628268667,15.185465424665233
2021-01-11,Varese,54355,181.0,20.454843390486353,26.315228671264997
2021-01-11,Como,36013,135.0,22.58877388135372,31.576476505045783
2021-01-11,Sondrio,9151,6.0,3.3254815020091453,36.89700904610146
2021-01-11,Milano,179981,434.0,13.291165019613656,16.56364409620056
2021-01-11,Bergamo,29224,75.0,6.768183401526541,8.379655639985241
2021-01-11,Brescia,45992,289.0,23.019872761436854,28.049424793347427
2021-01-11,Pavia,26124,29.0,5.366633603268835,28.577984852874927
2021-01-11,Cremona,15167,46.0,12.924688402620902,18.18286908815922
2021-01-11,Mantova,17998,65.0,15.973695010554925,43.00610195149403
2021-01-11,Lecco,14048,43.0,12.837315388955728,22.26271971107937
2021-01-11,Lodi,11085,20.0,8.794610662585967,20.667335057077022
2021-01-11,Monza e della Brianza,49717,74.0,8.503860637812531,14.610880246434656
2021-01-12,Varese,54499,144.0,16.27346656480682,28.34941199186585
2021-01-12,Como,36067,54.0,9.035509552541487,32.771649726281424
2021-01-12,Sondrio,9203,52.0,28.820839684079257,31.354539876086225
2021-01-12,Milano,180351,370.0,11.331177551283531,16.358020410906995
2021-01-12,Bergamo,29250,26.0,2.3463035791958675,8.650382976046302
2021-01-12,Brescia,46127,135.0,10.753227760532788,27.480470943583786
2021-01-12,Pavia,26219,95.0,17.580351458984115,29.741196077228764
2021-01-12,Cremona,15174,7.0,1.966800409094485,20.350363416549058
2021-01-12,Mantova,18152,154.0,37.84536971731475,44.34016878754037
2021-01-12,Lecco,14085,37.0,11.046062078868882,23.712781914483003
2021-01-12,Lodi,11124,39.0,17.149490792042638,21.860889361285118
2021-01-12,Monza e della Brianza,49765,48.0,5.516017711013533,15.119798547153167
2021-01-13,Varese,54717,218.0,24.63622021616588,29.83468870214584
2021-01-13,Como,36188,121.0,20.24623436773185,31.289634931949223
2021-01-13,Sondrio,9243,40.0,22.16987668006097,31.117005483085574
2021-01-13,Milano,180895,544.0,16.65989348080606,16.743017949328987
2021-01-13,Bergamo,29368,118.0,10.64860855173509,8.908218534199694
2021-01-13,Brescia,46492,365.0,29.07354172292198,26.422216783023416
2021-01-13,Pavia,26425,206.0,38.12160421632345,28.68373132781619
2021-01-13,Cremona,15253,79.0,22.19674747406633,16.296346246782875
2021-01-13,Mantova,18354,202.0,49.64132910972454,41.77735618145134
2021-01-13,Lecco,14174,89.0,26.57025743295488,20.770008619340327
2021-01-13,Lodi,11184,60.0,26.383831987757905,19.913511285998226
2021-01-13,Monza e della Brianza,49894,129.0,14.824297598348872,13.609460364375652
2021-01-14,Varese,55032,315.0,35.59820811051492,21.746388355947207
2021-01-14,Como,36401,213.0,35.640065457246976,24.69227875072846
2021-01-14,Sondrio,9340,97.0,53.761950949147845,29.375086601080778
2021-01-14,Milano,181533,638.0,19.538625074915927,16.069272257090507
2021-01-14,Bergamo,29477,109.0,9.836426543551905,7.38698874109468
2021-01-14,Brescia,46857,365.0,29.07354172292198,24.294329384907403
2021-01-14,Pavia,26657,232.0,42.93306882615068,25.907886360608167
2021-01-14,Cremona,15325,72.0,20.229947064971846,14.811211243997244
2021-01-14,Mantova,18566,212.0,52.09882064980991,39.46029272937085
2021-01-14,Lecco,14269,95.0,28.36151074304173,18.125777542545464
2021-01-14,Lodi,11229,45.0,19.787873990818426,18.65713833420023
2021-01-14,Monza e della Brianza,50018,124.0,14.249712420118295,12.017038584708054
2021-01-15,Varese,55302,270.0,30.51274980901279,23.97430342136719
2021-01-15,Como,36599,198.0,33.13020169265212,25.170348039222716
2021-01-15,Sondrio,9393,53.0,29.375086601080785,29.295908470080562
2021-01-15,Milano,182051,518.0,15.863648571796944,15.290527236191483
2021-01-15,Bergamo,29563,86.0,7.7608503004171006,7.026018959679932
2021-01-15,Brescia,47183,326.0,25.967053703212507,23.12228445439431
2021-01-15,Pavia,26831,174.0,32.19980161961301,25.934322979343484
2021-01-15,Cremona,15397,72.0,20.229947064971846,13.847880431379535
2021-01-15,Mantova,18762,196.0,48.166834185673316,38.723045267345235
2021-01-15,Lecco,14332,63.0,18.80815975591188,16.931608669154233
2021-01-15,Lodi,11298,69.0,30.341406785921585,18.719956981790133
2021-01-15,Monza e della Brianza,50155,137.0,15.743633883517793,11.672287477769707
2021-01-16,Varese,55481,179.0,20.2288230215307,22.537459647291985
2021-01-16,Como,36764,165.0,27.608501410543436,25.28986536134628
2021-01-16,Sondrio,9460,67.0,37.13454343910212,29.454264732080997
2021-01-16,Milano,182780,729.0,22.32548225644782,15.019278970485082
2021-01-16,Bergamo,29645,82.0,7.399880519002352,6.909992958510905
2021-01-16,Brescia,47503,320.0,25.48913246941105,23.133663531389583
2021-01-16,Pavia,26974,143.0,26.463055354049775,25.907886360608167
2021-01-16,Cremona,15435,38.0,10.676916506512919,14.008435566815821
2021-01-16,Mantova,18933,171.0,42.02310533545988,36.61662394727206
2021-01-16,Lecco,14376,44.0,13.135857607303537,15.6947909074276
2021-01-16,Lodi,11340,42.0,18.46868239143053,18.09177050589113
2021-01-16,Monza e della Brianza,50258,103.0,11.836454671549873,11.39320324834343
2021-01-17,Varese,55521,40.0,4.5204073791130055,22.23071771799503
2021-01-17,Como,36911,147.0,24.596664893029608,26.58065244028078
2021-01-17,Sondrio,9516,56.0,31.03782735208535,30.641936697084265
2021-01-17,Milano,183220,440.0,13.474913844769604,14.538032047457596
2021-01-17,Bergamo,29722,77.0,6.948668292233916,6.4201053980194605
2021-01-17,Brescia,47838,335.0,26.683935553914694,23.224696147351764
2021-01-17,Pavia,27075,101.0,18.690689445867324,23.079168155929523
2021-01-17,Cremona,15490,55.0,15.453431785742382,13.687325295943252
2021-01-17,Mantova,19057,124.0,30.47289509705863,34.61552369320254
2021-01-17,Lecco,14430,54.0,16.121279790781614,12.581422058943323
2021-01-17,Lodi,11362,22.0,9.674071728844563,16.898216201683034
2021-01-17,Monza e della Brianza,50375,117.0,13.44529317059549,11.130535738295166
2021-01-18,Varese,55840,319.0,36.05024884842622,20.74544100771504
2021-01-18,Como,37066,155.0,25.93525890081353,26.317714331608936
2021-01-18,Sondrio,9521,5.0,2.771234585007621,27.71234585007621
2021-01-18,Milano,183476,256.0,7.839949873320497,14.12678467687047
2021-01-18,Bergamo,29769,47.0,4.241394931623299,6.3814300642964525
2021-01-18,Brescia,48024,186.0,14.815558247845173,24.032610614016132
2021-01-18,Pavia,27105,30.0,5.551689934416037,20.197576713780247
2021-01-18,Cremona,15512,22.0,6.181372714296954,14.128851918393035
2021-01-18,Mantova,19101,44.0,10.812962776375642,31.806961933104972
2021-01-18,Lecco,14445,15.0,4.4781332752171155,12.87996427729113
2021-01-18,Lodi,11383,21.0,9.234341195715265,17.96613321071133
2021-01-18,Monza e della Brianza,50428,53.0,6.09060288924411,10.490283682552523
2021-01-19,Varese,55895,55.0,6.2155601462803824,19.82521521982418
2021-01-19,Como,37125,59.0,9.87213080740644,24.955216859400295
2021-01-19,Sondrio,9575,54.0,29.929333518082306,28.02905837407708
2021-01-19,Milano,183784,308.0,9.432439691338724,13.92553596360443
2021-01-19,Bergamo,29786,17.0,1.5341215710126828,6.7037245119881925
2021-01-19,Brescia,48160,136.0,10.832881299499697,24.419499231855404
2021-01-19,Pavia,27199,94.0,17.395295127836913,19.298731676779553
2021-01-19,Cremona,15523,11.0,3.090686357148477,13.16552110577533
2021-01-19,Mantova,19195,94.0,23.10042047680251,30.472895097058625
2021-01-19,Lecco,14453,8.0,2.3883377467824616,11.813742068906102
2021-01-19,Lodi,11412,29.0,12.752185460749653,16.646941611323438
2021-01-19,Monza e della Brianza,50459,31.0,3.5624281050295736,10.605200718198638
2021-01-20,Varese,56094,199.0,22.489026711087202,18.48523731815854
2021-01-20,Como,37300,175.0,29.28174392027334,23.25807088524568
2021-01-20,Sondrio,9630,55.0,30.48358043508383,26.920564540074036
2021-01-20,Milano,184218,434.0,13.291165019613656,12.77491832036599
2021-01-20,Bergamo,29866,80.0,7.219395628294977,6.587698510819166
2021-01-20,Brescia,48533,373.0,29.71077003465725,23.270212455332853
2021-01-20,Pavia,27298,99.0,18.32057678357292,18.347013402308235
2021-01-20,Cremona,15594,71.0,19.94897557795835,12.80427205104369
2021-01-20,Mantova,19340,145.0,35.63362733123792,28.26115271098179
2021-01-20,Lecco,14469,16.0,4.776675493564923,12.965262053961933
2021-01-20,Lodi,11453,41.0,18.028951858301234,17.023853496862834
2021-01-20,Monza e della Brianza,50572,113.0,12.985625028011027,10.867868228246902
2021-01-21,Varese,56317,223.0,25.201271138555004,18.872700807796797
2021-01-21,Como,37502,202.0,33.799498696544084,22.78000159675142
2021-01-21,Sondrio,9690,60.0,33.254815020091456,25.178645658069243
2021-01-21,Milano,184762,544.0,16.65989348080606,12.481795194521975
2021-01-21,Bergamo,29972,106.0,9.565699207490844,6.394321842204122
2021-01-21,Brescia,48969,436.0,34.72894298957255,23.440898610261943
2021-01-21,Pavia,27421,123.0,22.761928731105748,17.527478221513487
2021-01-21,Cremona,15677,83.0,23.320633422120324,13.446492592788827
2021-01-21,Mantova,19472,132.0,32.438888329126925,26.75155076492935
2021-01-21,Lecco,14571,102.0,30.45130627147638,12.794666500620327
2021-01-21,Lodi,11515,62.0,27.263293054016497,16.898216201683034
2021-01-21,Monza e della Brianza,50657,85.0,9.767948029919799,9.603780836139633
2021-01-22,Varese,56530,213.0,24.071169293776755,19.58305053880027
2021-01-22,Como,37643,141.0,23.592719387191664,24.668375286303746
2021-01-22,Sondrio,9747,57.0,31.59207426908688,24.941111265068592
2021-01-22,Milano,185234,472.0,14.454907578934668,12.564919663044904
2021-01-22,Bergamo,30083,111.0,10.01691143425928,6.819750513157218
2021-01-22,Brescia,49329,360.0,28.67527402808743,24.180538614954678
2021-01-22,Pavia,27561,140.0,25.90788636060817,17.448168365307545
2021-01-22,Cremona,15725,48.0,13.486631376647898,13.767602863661395
2021-01-22,Mantova,19630,158.0,38.828366333348896,26.014303302903734
2021-01-22,Lecco,14609,38.0,11.34460429721669,14.500622034036372
2021-01-22,Lodi,11563,48.0,21.10706559020632,16.395667020963838
2021-01-22,Monza e della Brianza,50801,144.0,16.5480531330406,10.194782733748228
2021-01-23,Varese,56626,96.0,10.848977709871214,20.341833206008523
2021-01-23,Como,37737,94.0,15.72847959146111,25.33767229019571
2021-01-23,Sondrio,9800,53.0,29.375086601080785,24.861933134068373
2021-01-23,Milano,185700,466.0,14.271158753778717,12.823043012668737
2021-01-23,Bergamo,30156,73.0,6.587698510819167,6.871317624787897
2021-01-23,Brescia,49548,219.0,17.44412503375319,24.77225061870886
2021-01-23,Pavia,27668,107.0,19.80102743275053,17.051619084277824
2021-01-23,Cremona,15754,29.0,8.148173123391437,13.807741647520466
2021-01-23,Mantova,19738,108.0,26.540908632922033,26.049410324904954
2021-01-23,Lecco,14680,71.0,21.196497502694346,16.675715339141824
2021-01-23,Lodi,11611,48.0,21.10706559020632,16.961034849272934
2021-01-23,Monza e della Brianza,50920,119.0,13.67512724188772,10.851451508868884
2021-01-24,Varese,56690,64.0,7.232651806580809,20.89073981632939
2021-01-24,Como,37864,127.0,21.250179873569795,25.385479219045134
2021-01-24,Sondrio,9834,34.0,18.844395178051823,24.62439874106772
2021-01-24,Milano,186073,373.0,11.423051963861507,13.06366647418248
2021-01-24,Bergamo,30218,62.0,5.595031611928607,6.858425846880227
2021-01-24,Brescia,49898,350.0,27.878738638418334,25.92153739523141
2021-01-24,Pavia,27738,70.0,12.953943180304085,17.47460498404286
2021-01-24,Cremona,15825,71.0,19.94897557795835,14.088713134533963
2021-01-24,Mantova,19819,81.0,19.905681474691523,26.716443742928128
2021-01-24,Lecco,14730,50.0,14.927110917390383,18.978755309253483
2021-01-24,Lodi,11631,20.0,8.794610662585967,18.028951858301234
2021-01-24,Monza e della Brianza,50960,40.0,4.596681425844611,12.887124711742928
2021-01-25,Varese,57053,363.0,41.02269696545053,20.987605688738956
2021-01-25,Como,38098,234.0,39.153874727679785,25.863548507539395
2021-01-25,Sondrio,9836,2.0,1.1084938340030484,25.25782378906946
2021-01-25,Milano,186348,275.0,8.421821152981003,13.798661774806277
2021-01-25,Bergamo,30298,80.0,7.219395628294977,6.987343625956923
2021-01-25,Brescia,50149,251.0,19.993038280694293,25.728093086311773
2021-01-25,Pavia,27765,27.0,4.996520940974433,18.505633114720123
2021-01-25,Cremona,15855,30.0,8.429144610404935,13.687325295943253
2021-01-25,Mantova,19842,23.0,5.652230542196358,27.45369120495374
2021-01-25,Lecco,14785,55.0,16.41982200912942,19.83173307596151
2021-01-25,Lodi,11644,13.0,5.716496930680878,18.091770505891134
2021-01-25,Monza e della Brianza,51049,89.0,10.22761617250426,14.955631353373
2021-01-26,Varese,57155,102.0,11.527038816738164,18.61439181470463
2021-01-26,Como,38185,87.0,14.557209834650173,25.839645043114675
2021-01-26,Sondrio,9889,53.0,29.375086601080785,24.703576872067934
2021-01-26,Milano,186715,367.0,11.239303138705557,14.05678512443011
2021-01-26,Bergamo,30319,21.0,1.8950913524274315,6.755291623618871
2021-01-26,Brescia,50337,188.0,14.97486532577899,26.285667859080142
2021-01-26,Pavia,27844,79.0,14.619450160628897,17.659661315190057
2021-01-26,Cremona,15867,12.0,3.3716578441619744,13.60704772822511
2021-01-26,Mantova,19937,95.0,23.346169630811044,25.52280499488666
2021-01-26,Lecco,14844,59.0,17.61399088252065,22.22007082274397
2021-01-26,Lodi,11682,38.0,16.709760258913338,17.400765382402234
2021-01-26,Monza e della Brianza,51120,71.0,8.159109530874185,15.366049337823414
2021-01-27,Varese,57388,233.0,26.33137298333326,21.342780554240694
2021-01-27,Como,38362,177.0,29.61639242221932,27.536791017269294
2021-01-27,Sondrio,9941,52.0,28.820839684079257,24.782755003068154
2021-01-27,Milano,187204,489.0,14.975529250209856,13.606163005595281
2021-01-27,Bergamo,30398,79.0,7.12915318294129,6.652157400357514
2021-01-27,Brescia,50811,474.0,37.75577747031512,28.049424793347427
2021-01-27,Pavia,27959,115.0,21.28147808192814,17.97690074001383
2021-01-27,Cremona,15945,78.0,21.915775987052832,14.409823405406533
2021-01-27,Mantova,20101,164.0,40.302861257400124,25.34726988488056
2021-01-27,Lecco,14914,70.0,20.897955284346533,21.708284162719156
2021-01-27,Lodi,11740,58.0,25.504370921499305,16.018755135424442
2021-01-27,Monza e della Brianza,51357,237.0,27.23533744812932,15.760050602895808
2021-01-28,Varese,57617,229.0,25.879332245421956,21.229770369762864
2021-01-28,Como,38584,222.0,37.1459837160039,27.130432122049175
2021-01-28,Sondrio,10009,68.0,37.688790356103645,24.62439874106772
2021-01-28,Milano,187916,712.0,21.804860585172634,13.343664683943926
2021-01-28,Bergamo,30514,116.0,10.468123661027716,6.922884736418576
2021-01-28,Brescia,51230,419.0,33.374832827135094,28.1859737172907
2021-01-28,Pavia,28121,162.0,29.979125645846594,18.320576783572918
2021-01-28,Cremona,16018,73.0,20.510918551985345,13.64718651208418
2021-01-28,Mantova,20254,153.0,37.59962056330621,26.049410324904954
2021-01-28,Lecco,15036,122.0,36.422150638432534,22.77450637110418
2021-01-28,Lodi,11803,63.0,27.7030235871458,16.584122963733538
2021-01-28,Monza e della Brianza,51568,211.0,24.247494521330324,16.942054398112994
2021-01-29,Varese,57683,66.0,7.458672175536459,18.969566680206363
2021-01-29,Como,38724,140.0,23.425395136218672,24.381533713207187
2021-01-29,Sondrio,10059,50.0,27.712345850076208,24.545220610067503
2021-01-29,Milano,188447,531.0,16.2617710263015,13.474913844769604
2021-01-29,Bergamo,30607,93.0,8.39254741789291,6.497456065465479
2021-01-29,Brescia,51639,409.0,32.578297437466,27.25288940367834
2021-01-29,Pavia,28229,108.0,19.98608376389773,18.320576783572918
2021-01-29,Cremona,16064,46.0,12.924688402620902,13.687325295943252
2021-01-29,Mantova,20357,103.0,25.31216286287934,26.50580161092081
2021-01-29,Lecco,15130,94.0,28.06296852469392,21.324444167700545
2021-01-29,Lodi,11840,37.0,16.27002972578404,16.395667020963838
2021-01-29,Monza e della Brianza,51737,169.0,19.420979024193482,16.87638752060093
2021-01-30,Varese,57948,265.0,29.947698886623662,18.388371445748977
2021-01-30,Como,38889,165.0,27.608501410543436,23.90346442471293
2021-01-30,Sondrio,10113,54.0,29.929333518082306,24.30768621706685
2021-01-30,Milano,188810,363.0,11.116803921934924,13.238665355283384
2021-01-30,Bergamo,30672,65.0,5.865758947989669,6.432997175927131
2021-01-30,Brescia,52013,374.0,29.790423573624167,26.410837706028143
2021-01-30,Pavia,28348,119.0,22.021703406516945,18.34701340230823
2021-01-30,Cremona,16113,49.0,13.767602863661395,13.888019215238607
2021-01-30,Mantova,20460,103.0,25.31216286287934,24.996199664868367
2021-01-30,Lecco,15189,59.0,17.61399088252065,20.30087084765092
2021-01-30,Lodi,11866,26.0,11.432993861361757,15.579024602295142
2021-01-30,Monza e della Brianza,51880,143.0,16.433136097394485,16.4495528167725
2021-01-31,Varese,58005,57.0,6.4415805152360335,16.53177555789899
2021-01-31,Como,38999,110.0,18.40566760702896,21.991187270735892
2021-01-31,Sondrio,10145,32.0,17.735901344048774,22.88247985906293
2021-01-31,Milano,189123,313.0,9.585563712302015,12.82741798469626
2021-01-31,Bergamo,30755,83.0,7.490122964356039,6.458780731742469
2021-01-31,Brescia,52375,362.0,28.83458110602125,25.89877924124087
2021-01-31,Pavia,28431,83.0,15.3596754852177,18.61137958966138
2021-01-31,Cremona,16165,52.0,14.610517324701888,13.205659889634397
2021-01-31,Mantova,20561,101.0,24.82066455486227,23.10042047680251
2021-01-31,Lecco,15264,75.0,22.390666376085576,20.044977517638515
2021-01-31,Lodi,11895,29.0,12.752185460749653,15.013656773986046
2021-01-31,Monza e della Brianza,51992,112.0,12.870707992364911,14.545213368922589
2021-02-01,Varese,58228,223.0,25.201271138555004,13.884108378704232
2021-02-01,Como,39118,119.0,19.91158586578587,18.83592996667379
2021-02-01,Sondrio,10146,1.0,0.5542469170015242,19.319463964053128
2021-02-01,Milano,189428,305.0,9.34056527876075,11.751174865925702
2021-02-01,Bergamo,30802,47.0,4.241394931623299,6.845534068972558
2021-02-01,Brescia,52544,169.0,13.461448085407712,26.103602627155777
2021-02-01,Pavia,28458,27.0,4.996520940974433,17.3688585091016
2021-02-01,Cremona,16196,31.0,8.710116097418435,12.402884212452978
2021-02-01,Mantova,20597,36.0,8.846969544307344,21.8365676847586
2021-02-01,Lecco,15285,21.0,6.269386585303961,17.443395329179044
2021-02-01,Lodi,11905,10.0,4.3973053312929835,13.757283822188048
2021-02-01,Monza e della Brianza,52077,85.0,9.767948029919799,12.525956885426565
2021-02-02,Varese,58294,66.0,7.458672175536459,17.678021714745505
2021-02-02,Como,39185,67.0,11.210724815190366,22.9234223832997
2021-02-02,Sondrio,10196,50.0,27.712345850076208,21.457273501059007
2021-02-02,Milano,189741,313.0,9.585563712302015,12.05304793582476
2021-02-02,Bergamo,30818,16.0,1.4438791256589953,7.245179184110317
2021-02-02,Brescia,52658,114.0,9.080503442227686,27.00254970978233
2021-02-02,Pavia,28538,80.0,14.804506491776097,17.421731746572227
2021-02-02,Cremona,16213,17.0,4.776515279229464,12.322606644734835
2021-02-02,Mantova,20649,52.0,12.778956008443942,22.117423860768355
2021-02-02,Lecco,15320,35.0,10.448977642173267,17.95518198920386
2021-02-02,Lodi,11930,25.0,10.993263328232459,13.380371936648649
2021-02-02,Monza e della Brianza,52122,45.0,5.171266604075187,12.049872023464088
2021-02-03,Varese,58412,118.0,13.335201768383367,15.014210223482483
2021-02-03,Como,39282,97.0,16.23045234438008,21.489214517816922
2021-02-03,Sondrio,10230,34.0,18.844395178051823,20.111245274055307
2021-02-03,Milano,190136,395.0,12.096797656099987,12.718043684008196
2021-02-03,Bergamo,30899,81.0,7.309638073648665,8.289413194631553
2021-02-03,Brescia,53087,429.0,34.17136821680419,26.945654324805968
2021-02-03,Pavia,28663,125.0,23.13204139340015,18.109083833690402
2021-02-03,Cremona,16274,61.0,17.13926070782337,11.881080022285051
2021-02-03,Mantova,20759,110.0,27.032406940939104,21.345069376741527
2021-02-03,Lecco,15384,64.0,19.106701974259693,18.765510867576477
2021-02-03,Lodi,11979,49.0,21.54679612333562,13.945739764957747
2021-02-03,Monza e della Brianza,52243,121.0,13.904961313179948,13.281125976815321
2021-02-04,Varese,58477,65.0,7.345661991058635,15.272519216574652
2021-02-04,Como,39372,90.0,15.059182587569149,20.724303656226112
2021-02-04,Sondrio,10253,23.0,12.747679091035057,19.715354619054217
2021-02-04,Milano,190602,466.0,14.271158753778717,13.063666474182481
2021-02-04,Bergamo,31045,146.0,13.175397021638334,7.863984523678457
2021-02-04,Brescia,53524,437.0,34.80859652853946,27.719431560484516
2021-02-04,Pavia,28778,115.0,21.28147808192814,17.976900740013832
2021-02-04,Cremona,16327,53.0,14.891488811715387,11.961357590003194
2021-02-04,Mantova,20876,117.0,28.75265101899887,20.99399915672933
2021-02-04,Lecco,15445,61.0,18.211075319216267,17.400746440843644
